match_id,match_name,sport,competition,datetime,market,selection,odds,bookmaker
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. drużyna - strzeli gola w obu połowach,tak,4.30,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. drużyna - strzeli gola w obu połowach,nie,1.16,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,2. drużyna - strzeli gola w obu połowach,tak,6.90,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,2. drużyna - strzeli gola w obu połowach,nie,1.06,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / wynik końcowy,1/1,3.50,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / wynik końcowy,1/x,18.00,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / wynik końcowy,1/2,65.00,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / wynik końcowy,x/1,4.80,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / wynik końcowy,x/x,3.70,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / wynik końcowy,x/2,7.90,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / wynik końcowy,2/1,43.00,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / wynik końcowy,2/x,19.00,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / wynik końcowy,2/2,7.25,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa,ca estudiantes,2.95,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa,x,1.80,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa,ca temperley,5.00,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa,1x,1.15,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa,x2,1.32,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa,12,1.75,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - zakład bez remisu,ca estudiantes,1.48,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - zakład bez remisu,ca temperley,2.40,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - liczba goli,- 0.5,2.05,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - liczba goli,+ 0.5,1.67,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - liczba goli,- 1.5,1.19,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - liczba goli,+ 1.5,4.00,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - liczba goli,- 2.5,1.02,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - liczba goli,+ 2.5,8.75,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - 1. drużyna liczba goli,- 0.5,1.54,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - 1. drużyna liczba goli,+ 0.5,2.25,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - 2. drużyna liczba goli,- 0.5,1.30,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - 2. drużyna liczba goli,+ 0.5,3.00,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - obie drużyny strzelą gola,tak,6.10,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa - obie drużyny strzelą gola,nie,1.08,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / 2. połowa - obie drużyny strzelą gola,nie/nie,1.18,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / 2. połowa - obie drużyny strzelą gola,nie/tak,4.60,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / 2. połowa - obie drużyny strzelą gola,tak/nie,6.40,STS
CACA07060210,CA Estudiantes - CA Temperley,Piłka Nożna,Argentyna,2025-06-07T02:10:00,1. połowa / 2. połowa - obie drużyny strzelą gola,tak/tak,35.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,mecz,talleres remedios,2.75,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,mecz,x,2.60,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,mecz,ca mitre,3.10,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,mecz,1x,1.35,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,mecz,x2,1.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,mecz,12,1.46,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,zakład bez remisu,talleres remedios,1.78,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,zakład bez remisu,ca mitre,1.92,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,- 0.5,4.10,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,+ 0.5,1.20,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,- 1.5,1.82,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,+ 1.5,1.85,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,- 2.5,1.24,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,+ 2.5,3.70,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,- 3.5,1.06,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,+ 3.5,7.25,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,- 4.5,1.01,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,+ 4.5,11.50,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,- 5.5,1.01,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli,+ 5.5,60.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna strzeli gola,tak,1.65,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna strzeli gola,nie,2.12,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna strzeli gola,tak,1.68,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna strzeli gola,nie,2.05,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,obie drużyny strzelą gola,tak,2.75,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,obie drużyny strzelą gola,nie,1.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna - liczba goli,- 0.5,2.12,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna - liczba goli,+ 0.5,1.65,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna - liczba goli,- 1.5,1.20,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna - liczba goli,+ 1.5,4.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna - liczba goli,- 2.5,1.03,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna - liczba goli,+ 2.5,9.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna - liczba goli,- 0.5,2.05,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna - liczba goli,+ 0.5,1.68,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna - liczba goli,- 1.5,1.18,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna - liczba goli,+ 1.5,4.25,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna - liczba goli,- 2.5,1.02,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna - liczba goli,+ 2.5,9.90,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap,1 (+1.5),1.07,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap,2 (-1.5),7.50,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap,1 (+0.5),1.35,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap,2 (-0.5),2.90,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap,1 (-0.5),2.70,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap,2 (+0.5),1.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap,1 (-1.5),6.90,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap,2 (+1.5),1.08,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 0:3,1 (-3.0),41.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 0:3,x,11.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 0:3,2 (+3.0),1.01,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 0:2,1 (-2.0),21.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 0:2,x,7.50,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 0:2,2 (+2.0),1.08,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 0:1,1 (-1.0),6.90,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 0:1,x,3.90,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 0:1,2 (+1.0),1.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 1:0,1 (+1.0),1.35,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 1:0,x,4.10,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 1:0,2 (-1.0),7.50,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 2:0,1 (+2.0),1.07,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 2:0,x,7.90,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,handicap 2:0,2 (-2.0),24.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (1),1:0,4.80,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (1),2:0,11.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (1),2:1,13.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (1),3:0,37.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (1),3:1,45.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (1),3:2,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (1),4:0,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (1),4:1,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (1),4:2,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (2),0:0,4.10,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (2),1:1,5.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (2),2:2,29.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (2),3:3,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (2),4:4,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (2),5:0,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (2),5:1,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (2),4:3,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (2),3:4,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (3),0:1,5.10,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (3),0:2,12.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (3),1:2,14.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (3),0:3,44.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (3),1:3,50.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (3),2:3,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (3),0:4,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (3),1:4,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,dokładny wynik (3),2:4,100.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,1/- 1.5,5.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,1/+ 1.5,4.80,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,x/- 1.5,4.10,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,x/+ 1.5,5.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,2/- 1.5,5.60,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,2/+ 1.5,5.25,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,1/- 2.5,3.75,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,1/+ 2.5,7.60,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,x/- 2.5,2.50,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,x/+ 2.5,30.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,2/- 2.5,4.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,2/+ 2.5,8.25,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,1/- 3.5,2.85,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,1/+ 3.5,23.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,x/- 3.5,2.50,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,x/+ 3.5,30.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,2/- 3.5,3.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + liczba goli,2/+ 3.5,26.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + obie drużyny strzelą gola,1/tak,9.75,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + obie drużyny strzelą gola,1/nie,3.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + obie drużyny strzelą gola,x/tak,5.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + obie drużyny strzelą gola,x/nie,4.10,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + obie drużyny strzelą gola,2/tak,10.50,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,wynik końcowy + obie drużyny strzelą gola,2/nie,3.70,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli + obie drużyny strzelą gola,+/tak 2.5,4.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli + obie drużyny strzelą gola,-/tak 2.5,5.75,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli + obie drużyny strzelą gola,+/nie 2.5,18.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli + obie drużyny strzelą gola,-/nie 2.5,1.45,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli - przedziały,0-1,1.82,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli - przedziały,2-3,2.20,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli - przedziały,4-5,10.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,liczba goli - przedziały,6+,60.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna wygra do zera,tak,3.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna wygra do zera,nie,1.26,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna wygra do zera,tak,3.70,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna wygra do zera,nie,1.23,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna - wygra co najmniej jedną połowę,tak,2.05,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna - wygra co najmniej jedną połowę,nie,1.65,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna - wygra co najmniej jedną połowę,tak,2.15,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna - wygra co najmniej jedną połowę,nie,1.60,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna - strzeli gola w obu połowach,tak,6.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. drużyna - strzeli gola w obu połowach,nie,1.08,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna - strzeli gola w obu połowach,tak,6.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,2. drużyna - strzeli gola w obu połowach,nie,1.07,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa / wynik końcowy,1/1,5.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa / wynik końcowy,1/x,18.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa / wynik końcowy,1/2,65.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa / wynik końcowy,x/1,5.75,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa / wynik końcowy,x/x,3.10,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa / wynik końcowy,x/2,6.10,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa / wynik końcowy,2/1,60.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa / wynik końcowy,2/x,19.00,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa / wynik końcowy,2/2,5.40,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa,talleres remedios,3.90,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa,x,1.68,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa,ca mitre,4.20,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa,1x,1.19,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa,x2,1.20,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa,12,1.88,STS
TACA07061840,Talleres Remedios - CA Mitre,Piłka Nożna,Argentyna,2025-06-07T18:40:00,1. połowa - zakład bez remisu,talleres remedios,1.78,STS
